id,Topic,SubTopic,Keyword,Keyword_ENG,cluster,LABELS,Semantic_score
303,Evaluatie,functioneringsgesprek,voordelen functioneringsgesprek,benefits performance appraisal,71,performance appraisal tips,0.835
304,Evaluatie,functioneringsgesprek,het functioneringsgesprek,the performance review,44,the performance review,1.000
305,Evaluatie,functioneringsgesprek,onderwerpen functioneringsgesprek,topics performance review,44,the performance review,0.715
306,Evaluatie,voorbeeld,persoonlijke evaluatie voorbeeld,personal evaluation example,11,evaluation questionnaire example,0.715
307,Evaluatie,voorbeeld,positieve feedback voorbeelden,positive feedback examples,50,feedback form example,0.710
308,Evaluatie,voorbeeld,opbouwende feedback voorbeelden,constructive feedback examples,50,feedback form example,0.664
309,Evaluatie,voorbeeld,feedback formulier voorbeeld,feedback form example,50,feedback form example,1.000
310,Evaluatie,voorbeeld,evaluatie vragenlijst voorbeeld,evaluation questionnaire example,11,evaluation questionnaire example,1.000
311,Evaluatie,voorbeeld,feedback samenwerken voorbeeld,feedback collaboration example,50,feedback form example,0.707
312,Evaluatie,voorbeeld,evaluatie vragenlijst voorbeeld,evaluation questionnaire example,11,evaluation questionnaire example,1.000
313,Evaluatie,voorbeeld,evaluatie vragenlijst voorbeeld,evaluation questionnaire example,11,evaluation questionnaire example,1.000
314,Evaluatie,vragen,waarom feedback vragen, ask for feedback,74, ask for feedback,1.000
315,Evaluatie,vragen,feedback vragenlijst,feedback questionnaire,65,feedback questionnaire,1.000
316,Evaluatie,vragen,feedback vragen model,ask for feedback model,74, ask for feedback,0.830
317,Evaluatie,vragen,feedback vragen over samenwerken,ask for feedback on collaboration,74, ask for feedback,0.768
318,Evaluatie,functioneringsgesprek,vragen tijdens functioneringsgesprek,questions during performance interview,12,prepare performance interview,0.817
319,Evaluatie,vragen,feedback vragenlijst,feedback questionnaire,65,feedback questionnaire,1.000
320,Evaluatie,360 graden,feedback geven,to give feedback,43,feedback 360,0.567
321,Evaluatie,360 graden,feedback geven en ontvangen,giving and receiving feedback,43,feedback 360,0.583
322,Evaluatie,360 graden,wat is feedback geven, giving feedback,43,feedback 360,0.677
323,Leiderschap,algemeen,leiderschapskwaliteiten,leadership qualities,8, leadership,0.766
324,Leiderschap,algemeen,wat zijn leiderschapskwaliteiten, are leadership qualities,8, leadership,0.714
325,Leiderschap,algemeen,goede leiderschapskwaliteiten,good leadership qualities,8, leadership,0.707
326,Leiderschap,algemeen,welke leiderschapskwaliteiten zijn er, leadership qualities are there,8, leadership,0.740
327,Leiderschap,leiderschapstijlen,leiderschapsstijlen,leadership styles,33,leadership styles,1.000
328,Leiderschap,algemeen,situationeel leiderschap,situational leadership,8, leadership,0.766
329,Leiderschap,leiderschapstijlen,4 leiderschapsstijlen,4 leadership styles,33,leadership styles,0.892
330,Leiderschap,algemeen,directief leiderschap,directive leadership,8, leadership,0.620
331,Leiderschap,leiderschapstijlen,soorten leiderschapsstijlen covey,types of leadership styles covey,33,leadership styles,0.892
332,Leiderschap,algemeen,ondersteunend leiderschap,supportive leadership,8, leadership,0.791
333,Leiderschap,algemeen,leiderschapskwaliteiten,leadership qualities,8, leadership,0.766
334,Leiderschap,eigenschappen,goede leider,good leader,2,good leader,1.000
335,Leiderschap,eigenschappen,eigenschappen leider,traits leader,2,good leader,0.518
336,Testen,Leiderschap,eigenschappen van een leider,qualities of a leader,39,qualities of a leader,1.000
337,Testen,Leiderschap,slechte eigenschappen leider,bad qualities leader,39,qualities of a leader,0.822
338,Leiderschap,algemeen,wat zijn leiderschapskwaliteiten, are leadership qualities,8, leadership,0.714
339,Leiderschap,algemeen,welke leiderschapskwaliteiten zijn er, leadership qualities are there,8, leadership,0.740
340,Leiderschap,algemeen,goede leiderschapskwaliteiten,good leadership qualities,8, leadership,0.707
341,Leiderschap,algemeen,persoonlijk leiderschap,personal leadership,8, leadership,0.797
342,Testen,Leiderschap,soorten leiderschap,types of leadership,35,leadership characteristics,0.806
343,Leiderschap,algemeen,wat is leiderschap, leadership,8, leadership,1.000
344,Leiderschap,algemeen,ontwikkeling leiderschap,leadership development,8, leadership,0.803
345,Leiderschap,algemeen,waarom is leiderschap belangrijk, leadership important,8, leadership,0.839
346,Leiderschap,algemeen,leiderschap ontwikkelen,developing leadership,8, leadership,0.817
347,Leiderschap,algemeen,wat is goed leiderschap, good leadership,8, leadership,0.822
348,Leiderschap,algemeen,leiderschap verbeteren,improve leadership,8, leadership,0.838
349,Leiderschap,algemeen,wat is effectief leiderschap, effective leadership,8, leadership,0.840
350,Testen,Leiderschap,kenmerken goed leiderschap,characteristics of good leadership,35,leadership characteristics,0.895
351,Testen,Leiderschap,goed leiderschap kenmerken,good leadership characteristics,35,leadership characteristics,0.911
352,Testen,Leiderschap,kenmerken van leiderschap,characteristics of leadership,35,leadership characteristics,0.979
353,Leiderschap,algemeen,visie op leiderschap,vision on leadership,8, leadership,0.758
354,Leiderschap,eigenschappen,goede leiders voorbeelden,good leaders examples,2,good leader,0.638
355,Software,software,hr rapporten,hr reports,0,hr software,0.658
356,Software,software,hr rapportage voorbeeld,hr reporting example,0,hr software,0.610
357,Software,tool,hr tools,hr tools,58,hr tools,1.000
358,Software,tool,talent tool,talent tool,67,talent tool,1.000
359,Software,tool,hr tools voorbeelden,hr tools examples,58,hr tools,0.944
360,Software,tool,wat zijn hr tools, are hr tools,58,hr tools,0.929
361,Software,tool,hr tools gratis,hr tools gratis,58,hr tools,0.935
362,Software,software,hr software,hr software,0,hr software,1.000
363,Evaluatie,360 graden,360 graden feedback software,360 degree feedback software,9,360 degree evaluation,0.639
364,Software,software,competentiemanagement software,competency management software,0,hr software,0.518
365,Software,software,beste hr software,best HR software,0,hr software,0.921
366,Onboarding en rekrutering,recruitment,rekrutering software,recruitment software,6,recruitment strategy,0.742
367,Personeel,remote,werken op afstand,working remotely,70,working remotely,1.000
368,Personeel,remote,afstand werken,working remotely,70,working remotely,1.000
369,Personeel,remote,op afstand werken,work remotely,70,working remotely,0.964
370,Personeel,remote,managen op afstand,remote management,70,working remotely,0.697
371,Personeel,remote,communiceren op afstand,communicate remotely,70,working remotely,0.720
372,Personeel,team,high performance team,high performance team,63,high performance team,1.000
373,Personeel,team,team charter,team charter,14,building a team,0.619
374,Personeel,team,team performance,team performance,14,building a team,0.680
375,Personeel,team,team motiveren,motivate team,14,building a team,0.707
376,Personeel,team,waarom is communicatie belangrijk in een team, communication important in a team,14,building a team,0.573
377,Personeel,team,teamdynamiek verbeteren,improve team dynamics,73,improving teams,0.721
378,Personeel,team,teamdynamiek betekenis,team dynamics meaning,73,improving teams,0.501
379,Personeel,team,high performing teams lencioni,high performing teams lencioni,63,high performance team,0.752
380,Personeel,team,kenmerken high performance team,features high performance team,63,high performance team,0.754
381,Personeel,team,wat is teamontwikkeling, team development,40,developing a team,0.902
382,Personeel,team,teamontwikkeling tuckman,team development tuckman,40,developing a team,0.527
383,Personeel,team,teamontwikkeling training,team development training,40,developing a team,0.815
384,Personeel,team,teamontwikkeling betekenis,team development meaning,40,developing a team,0.788
385,Personeel,team,teamontwikkeling definitie,team development definition,40,developing a team,0.778
386,Leiderschap,eigenschappen,leiderschapsteam,unfortunately schapsteam,2,good leader,0.182
387,Personeel,team,performance team,performance team,14,building a team,0.589
388,Personeel,team,wat is een goed team, a good team,14,building a team,0.611
389,Personeel,team,team beter laten functioneren,make the team function better,14,building a team,0.676
390,Personeel,team,doelstellingen team,team goals,14,building a team,0.567
391,Personeel,team,communicatie verbeteren in een team,improve communication in a team,73,improving teams,0.695
392,Personeel,team,team doelstellingen,team goals,14,building a team,0.567
393,Testen,Leiderschap,kenmerken van een team,characteristics of a team,35,leadership characteristics,0.639
394,Personeel,team,succesvolle teams,successful teams,57,successful teams,1.000
395,Personeel,team,voorbeeld succesvol team,example successful team,57,successful teams,0.861
396,Personeel,team,sterke teams,strong teams,14,building a team,0.676
397,Personeel,team,communicatie team verbeteren,improve communication team,73,improving teams,0.636
398,Personeel,team,verbeteren van teams,improving teams,73,improving teams,1.000
399,Personeel,team,kwaliteiten team,qualities team,14,building a team,0.611
400,Personeel,team,team opbouwen,building a team,14,building a team,1.000
401,Personeel,team,vertrouwen herstellen in team,restore trust in team,14,building a team,0.506
402,Leiderschap,eigenschappen,teamwork verbeteren,improve teamwork,2,good leader,0.316
403,Personeel,team,team ontwikkelen,developing a team,40,developing a team,1.000
404,Personeel,team,team functioneert niet,team is not functioning,14,building a team,0.697
405,Personeel,team,de kracht van high performance teams,the power of high performance teams,63,high performance team,0.826
406,Personeel,nieuwe medewerker,welkom nieuwe collega,welcome new colleague,10,welcome new colleague,1.000
407,Personeel,nieuwe medewerker,introductietekst nieuwe medewerker voorbeeld,introduction text new employee example,15,new employees,0.644
408,Personeel,nieuwe medewerker,nieuwe medewerkers,new employees,15,new employees,1.000
409,Personeel,nieuwe medewerker,verwelkoming nieuwe medewerker,welcome new employee,55,welcome new employee,1.000
410,Personeel,nieuwe medewerker,welkomstpakket nieuwe medewerker,welcome package new employee,55,welcome new employee,0.850
411,Personeel,nieuwe medewerker,onboarding nieuwe medewerkers,onboarding new employees,15,new employees,0.719
412,Personeel,nieuwe medewerker,nieuwe medewerker welkom heten,welcome new employee,55,welcome new employee,1.000
413,Personeel,nieuwe medewerker,welkom nieuwe collega kaart,welcome new colleague card,10,welcome new colleague,0.765
414,Personeel,nieuwe medewerker,nieuwe medewerkers welkom heten,welcoming new employees,55,welcome new employee,0.797
415,Personeel,nieuwe medewerker,introductie nieuwe medewerker,introduction new employee,15,new employees,0.799
416,Personeel,nieuwe medewerker,nieuwe collega welkom heten,welcome new colleague,10,welcome new colleague,1.000
417,Personeel,nieuwe medewerker,vragenlijst nieuwe medewerker,questionnaire new employee,15,new employees,0.653
418,Personeel,nieuwe medewerker,nieuwe collega welkom heten tekst,welcome new colleague text,10,welcome new colleague,0.825
419,Personeel,nieuwe medewerker,nieuwe collega ontvangen,receive a new colleague,10,welcome new colleague,0.787
420,Personeel,nieuwe medewerker,onboarding nieuwe medewerkers,onboarding new employees,15,new employees,0.719
421,Onboarding en rekrutering,Onboarding,onboarding programma,onboarding program,18,onboarding proces,0.832
422,Onboarding en rekrutering,Onboarding,onboarding film,onboarding film,18,onboarding proces,0.631
423,Onboarding en rekrutering,Onboarding,onboarding op afstand,remote onboarding,18,onboarding proces,0.634
424,Onboarding en rekrutering,Onboarding,onboarding kosten,onboarding costs,18,onboarding proces,0.666
425,Onboarding en rekrutering,Onboarding,onboarding onderzoek,onboarding research,18,onboarding proces,0.736
426,Onboarding en rekrutering,Onboarding,trends onboarding,trends onboarding,18,onboarding proces,0.649
427,Onboarding en rekrutering,Onboarding,onboarding strategie,onboarding strategy,18,onboarding proces,0.772
428,Onboarding en rekrutering,Onboarding,onboarding medewerkers,onboarding employees,18,onboarding proces,0.683
429,Onboarding en rekrutering,Onboarding,waarom onboarding, onboarding,18,onboarding proces,0.842
430,Personeel,medewerkers betrekken,medewerkers motiveren,motivate employees,27,motivate employees,1.000
431,Personeel,medewerkers betrekken,motiveren van medewerkers,motivating employees,27,motivate employees,0.988
432,Personeel,medewerkers betrekken,medewerkers motiveren,motivate employees,27,motivate employees,1.000
433,Personeel,medewerkers betrekken,motiveren van medewerkers,motivating employees,27,motivate employees,0.988
434,Personeel,medewerkers betrekken,betrokkenheid medewerkers,employee involvement,23,employee involvement,1.000
435,Personeel,medewerkers betrekken,betrokkenheid medewerkers stimuleren,stimulate employee involvement,23,employee involvement,0.876
436,Personeel,medewerkers betrekken,medewerkers betrekken bij organisatie,involving employees in the organization,23,employee involvement,0.762
437,Personeel,medewerkers betrekken,betrokkenheid medewerkers stimuleren,stimulate employee involvement,23,employee involvement,0.876
438,Onboarding en rekrutering,recruitment,faciliteren medewerkers,facilitate employees,3,attract employees,0.674
439,Onboarding en rekrutering,recruitment,medewerkersbetrokkenheid vergroten,increase employee engagement,3,attract employees,0.614
440,Onboarding en rekrutering,recruitment,medewerkersbetrokkenheidsonderzoek,employee engagement survey,3,attract employees,0.522
441,Personeel,medewerkers betrekken,betrokken medewerkers theorie,involved employees theory,23,employee involvement,0.808
442,Personeel,medewerkers betrekken,motivatiefactoren medewerkers,motivation factors employees,27,motivate employees,0.794
443,Onboarding en rekrutering,recruitment,betrokkenheid medewerkers theorie,employee engagement theory,3,attract employees,0.581
444,Onboarding en rekrutering,recruitment,medewerkers behouden,retain employees,3,attract employees,0.591
445,Onboarding en rekrutering,recruitment,retentie van medewerkers,employee retention,3,attract employees,0.570
446,Personeel,vragenlijst,medewerkerstevredenheidsonderzoek vragenlijst voorbeeld,employee satisfaction survey questionnaire example,69,satisfaction survey questionnaire example,0.868
447,Onboarding en rekrutering,recruitment,werknemers betrokkenheid,employee engagement,3,attract employees,0.569
448,Personeel,medewerkers betrekken,betrokkenheid werknemers,employee involvement,23,employee involvement,1.000
449,Personeel,medewerkers betrekken,betrokkenheid organisatie,involvement organization,23,employee involvement,0.662
450,Personeel,medewerkers betrekken,werknemers motiveren beloning,employees motivate reward,27,motivate employees,0.885
451,Personeel,vragenlijst,tevredenheidsonderzoek vragenlijst voorbeeld,satisfaction survey questionnaire example,69,satisfaction survey questionnaire example,1.000
452,Personeel,medewerkers betrekken,vragenlijst motivatie medewerkers,employee motivation questionnaire,27,motivate employees,0.743
453,Personeel,nieuwe medewerker,vragenlijst nieuwe medewerker,questionnaire new employee,15,new employees,0.653
454,Evaluatie,vragen,werktevredenheid vragenlijst,job satisfaction questionnaire,65,feedback questionnaire,0.497
455,Personeel,vragenlijst,medewerkerstevredenheidsonderzoek vragenlijst voorbeeld,employee satisfaction survey questionnaire example,69,satisfaction survey questionnaire example,0.868
456,Personeel,medewerkers betrekken,vragenlijst motivatie medewerkers,employee motivation questionnaire,27,motivate employees,0.743
457,Personeel,weerstand,weerstand tegen verandering,resistance to change,31,resistance to change,1.000
458,Personeel,weerstand,omgaan met weerstand model,dealing with resistance model,28,dealing with resistance to change,0.673
459,Personeel,weerstand,weerstand verandering,resistance change,31,resistance to change,0.860
460,Personeel,weerstand,weerstand bij verandering model,resistance to model change,31,resistance to change,0.789
461,Personeel,weerstand,weerstand bij verandering kotter,resistance to change cutter,31,resistance to change,0.660
462,Personeel,weerstand,omgaan met weerstand model,dealing with resistance model,28,dealing with resistance to change,0.673
463,Personeel,weerstand,omgaan met weerstand bij verandering,dealing with resistance to change,28,dealing with resistance to change,1.000
464,Personeel,weerstand,weerstand bij veranderingsprocessen,resistance to change processes,31,resistance to change,0.790
465,Personeel,weerstand,weerstand bij verandering,resistance to change,31,resistance to change,1.000
466,Personeel,weerstand,definitie weerstand bij veranderingen,definition resistance to change,31,resistance to change,0.900
467,Personeel,weerstand,weerstand bij veranderingen,resistance to change,31,resistance to change,1.000
468,Personeel,verandermanagement,verandermanagement,change management,4,change management,1.000
469,Personeel,verandermanagement,verandermanagement modellen,change management models,4,change management,0.873
470,Personeel,verandermanagement,waarom verandermanagement, change management,4,change management,1.000
471,Personeel,verandermanagement,waarom verandermanagement, change management,4,change management,1.000
472,Personeel,verandermanagement,wat is verandermanagement, change management,4,change management,1.000
473,Personeel,verandermanagement,verandermanagement betekenis,change management meaning,4,change management,0.913
474,Personeel,verandermanagement,verandermanagement definitie,change management definition,4,change management,0.904
475,Personeel,verandermanagement,verandermanagement modellen kotter,change management models cutter,4,change management,0.692
476,Personeel,verandermanagement,wat is verandermanagement, change management,4,change management,1.000
477,Personeel,verandermanagement,verandermanagement definitie,change management definition,4,change management,0.904
478,Personeel,verandermanagement,verandermanagement communicatie,change management communication,4,change management,0.854
479,Personeel,verandermanagement,theorie verandermanagement,theory change management,4,change management,0.763
480,Personeel,weerstand,weerstand tegen verandering,resistance to change,31,resistance to change,1.000
481,Personeel,weerstand,weerstand verandering,resistance change,31,resistance to change,0.860
482,Personeel,weerstand,weerstand bij verandering model,resistance to model change,31,resistance to change,0.789
483,Personeel,weerstand,weerstand bij verandering kotter,resistance to change cutter,31,resistance to change,0.660
484,Personeel,verandermanagement,verandering in organisatie,change in organization,4,change management,0.738
485,Personeel,verandermanagement,organisatieverandering voorbeelden,organizational change examples,4,change management,0.665
486,Personeel,weerstand,omgaan met weerstand bij verandering,dealing with resistance to change,28,dealing with resistance to change,1.000
487,Personeel,weerstand,weerstand bij veranderingsprocessen,resistance to change processes,31,resistance to change,0.790
488,Personeel,verandermanagement,organisatie en verandering,organization and change,4,change management,0.729
489,Personeel,weerstand,weerstand bij verandering,resistance to change,31,resistance to change,1.000
490,Personeel,weerstand,definitie weerstand bij veranderingen,definition resistance to change,31,resistance to change,0.900
491,Personeel,weerstand,weerstand bij veranderingen,resistance to change,31,resistance to change,1.000
492,Personeel,verandermanagement,veranderingsprocessen in organisaties,change processes in organizations,4,change management,0.731
493,Personeel,verandermanagement,veranderingen in organisaties,changes in organizations,4,change management,0.702
494,Personeel,verandermanagement,organisatieverandering definitie,organizational change definition,4,change management,0.687
495,Personeel,diversiteit,voordelen diversiteit,benefits diversity,25,benefits diversity,1.000
496,Personeel,diversiteit,voordelen diversiteit in de samenleving,benefits diversity in society,25,benefits diversity,0.922
497,Personeel,diversiteit,diversiteit personeelsbestand,workforce diversity,25,benefits diversity,0.672
498,Personeel,diversiteit,culturele diversiteit op het werk,cultural diversity at work,25,benefits diversity,0.577
499,Personeel,diversiteit,wat is culturele diversiteit, cultural diversity,25,benefits diversity,0.678
500,Personeel,diversiteit,voordelen van diversiteit,benefits of diversity,25,benefits diversity,0.957
501,Personeel,diversiteit,voordelen culturele diversiteit,benefits of cultural diversity,25,benefits diversity,0.838
502,Personeel,hr,successieplanning hr,succession planning hr,64,succession planning hr,1.000
503,Software,software,hr blog,hr blog,0,hr software,0.631
504,Software,software,hr whitepapers,hr whitepapers,0,hr software,0.629
505,Software,software,hr onderzoeken,hr research,0,hr software,0.709
506,Personeel,hr,succession planning hr,succession planning hr,64,succession planning hr,1.000
507,Software,tool,wat is talent, talent,67,talent tool,0.758
508,Personeel,talent,talent management definitie,talent management definition,59, talent management,0.889
509,Personeel,talent,talent management vacature,talent management vacancy,59, talent management,0.842
510,Software,tool,talent strategie,talent strategy,67,talent tool,0.657
511,Personeel,talent,talent management betekenis,talent management meaning,59, talent management,0.894
512,Personeel,talent,talentmanagement in de praktijk,talent management in practice,59, talent management,0.945
513,Personeel,talent,talent management strategie,talent management strategy,59, talent management,0.887
514,Personeel,talent,waarom talentmanagement, talent management,59, talent management,1.000
515,Personeel,talent,strategisch talentmanagement,strategic talent management,59, talent management,0.841
516,Onboarding en rekrutering,recruitment,beloningssysteem werknemers,employee reward system,3,attract employees,0.555
517,Onboarding en rekrutering,recruitment,beloning werknemers,remuneration employees,3,attract employees,0.495
518,Onboarding en rekrutering,recruitment,werknemers belonen,reward employees,3,attract employees,0.665
519,Personeel,medewerkers betrekken,werknemers motiveren beloning,employees motivate reward,27,motivate employees,0.885
520,Onboarding en rekrutering,recruitment,hoe werknemers belonen,how to reward employees,3,attract employees,0.653
521,Onboarding en rekrutering,recruitment,medewerkers belonen,reward employees,3,attract employees,0.665
522,Leiderschap,eigenschappen,personeel belonen,reward staff,2,good leader,0.215
523,Personeel,personeelsverloop,personeelsverloop,staff turnover,54,staff turnover,1.000
524,Personeel,personeelsverloop,hoog personeelsverloop,high staff turnover,54,staff turnover,0.915
525,Personeel,personeelsverloop,oorzaken personeelsverloop,causes of staff turnover,54,staff turnover,0.881
526,Onboarding en rekrutering,recruitment,personeelsverloop berekenen,calculate employee turnover,3,attract employees,0.420
527,Assessment,ppa,ppa betekenis,ppa meaning,48, does ppa mean,0.967
528,Testen,Intelligentie,ppa test,ppa test,7,eq test meaning,0.380
529,Assessment,ppa,ppa assessment,ppa assessment,29,ppa assessment,1.000
530,Training en ontwikkeling,training,thomas international ppa,thomas international ppa,21,ppa training,0.612
531,Assessment,ppa,ppa meaning,ppa meaning,48, does ppa mean,0.967
532,Assessment,ppa,ppa assessment tips,ppa assessment tips,29,ppa assessment,0.906
533,Assessment,ppa,ppa assessment voorbeeld,ppa assessment example,29,ppa assessment,0.931
534,Training en ontwikkeling,training,ppa vragenlijst,ppa questionnaire,21,ppa training,0.538
535,Training en ontwikkeling,training,ppa nederland,ppa nederland,21,ppa training,0.455
536,Assessment,ppa,ppa disc meaning,ppa disc meaning,48, does ppa mean,0.764
537,Training en ontwikkeling,training,ppa school,ppa school,21,ppa training,0.773
538,Assessment,ppa,wat betekent ppa, does ppa mean,48, does ppa mean,1.000
539,Training en ontwikkeling,training,wat is ppa, ppa,21,ppa training,0.743
540,Testen,profielanalyse,persoonlijke profiel analyse,personal profile analysis,24,profile analysis,0.845
541,Assessment,oefenen,assessment oefenen,practice assessment,1,practice assessment,1.000
542,Assessment,oefenen,assessment tests oefenen,practice assessment tests,1,practice assessment,0.931
543,Assessment,oefenen,assessment oefenen gratis,assessment practice for free,52,assessment practice for free,1.000
544,Assessment,oefenen,assessments oefenen gratis,assessments practice for free,52,assessment practice for free,0.968
545,Assessment,oefenen,ltp assessment oefenen gratis,ltp assessment practice for free,52,assessment practice for free,0.710
546,Assessment,oefenen,psychometrische test oefenen,practice psychometric test,1,practice assessment,0.455
547,Assessment,oefenen,assessment oefenen ltp,practice assessment ltp,1,practice assessment,0.760
548,Assessment,oefenen,assessment oefenen boek,assessment practice book,1,practice assessment,0.769
549,Assessment,oefenen,gia assessment oefenen,practice gia assessment,1,practice assessment,0.311
550,Assessment,oefenen,ontwikkel assessment oefenen,development assessment practice,1,practice assessment,0.685
551,Assessment,oefenen,online assessment oefenen,practice online assessment,1,practice assessment,0.702
552,Assessment,oefenen,ontwikkelingsassessment oefenen,practice development assessment,1,practice assessment,0.842
553,Testen,Persoonlijkheidstest,disc kleuren,disc colors,22,disc personality,0.502
554,Testen,disc,disc model test,disc model test,45,disc test,0.892
555,Testen,Persoonlijkheidstest,disc analyse,disc analyse,22,disc personality,0.521
556,Testen,disc,disc test kopen,disc test kopen,45,disc test,0.801
557,Testen,Persoonlijkheidstest,disc vragenlijst pdf,disc questionnaire pdf,22,disc personality,0.534
558,Testen,Persoonlijkheidstest,disc theorie,disc theorie,22,disc personality,0.627
559,Testen,Persoonlijkheidstest,disc profiel uitleg,disc profile explanation,22,disc personality,0.660
560,Testen,Persoonlijkheidstest,disc nederlands,disc nederlands,22,disc personality,0.400
561,Testen,profielanalyse,disc analyse 4 profielen,disc analysis 4 profiles,24,profile analysis,0.592
562,Testen,Persoonlijkheidstest,disc certificering,disc certificering,22,disc personality,0.437
563,Assessment,center,assessment center,assessment center,19,assessment center,1.000
564,Assessment,center,assessment center betekenis,assessment center meaning,19,assessment center,0.863
565,Assessment,center,assessment center hudson,assessment center hudson,19,assessment center,0.776
566,Assessment,center,assessment center antwerpen,assessment center antwerp,19,assessment center,0.780
567,Assessment,center,assessment center methode,assessment center methode,19,assessment center,0.852
568,Assessment,center,wat is een assessment center, an assessment center,19,assessment center,0.961
569,Leiderschap,eigenschappen,gia antwerpen,gia antwerp,2,good leader,0.066
570,Leiderschap,eigenschappen,gia certificaat,gia certificate,2,good leader,0.050
571,Assessment,ppa,gia assessment,gia assessment,29,ppa assessment,0.252
572,Leiderschap,eigenschappen,gia check,gia check,2,good leader,0.143
573,Leiderschap,eigenschappen,gia rapport,already rapport,2,good leader,0.222
574,Assessment,ppa,gia assessment tips,gia assessment tips,29,ppa assessment,0.226
575,Assessment,voorbeeld,assessment voorbeeld,assessment example,51,assessment example,1.000
576,Assessment,voorbeeld,ontwikkelassessment voorbeeld,development assessment example,51,assessment example,0.763
577,Assessment,voorbeeld,ait assessment voorbeeld,ait assessment example,51,assessment example,0.596
578,Assessment,ppa,online assessment,online assessment,29,ppa assessment,0.434
579,Training en ontwikkeling,training,online assessment training,online assessment training,36,assessment training,0.807
580,Assessment,ppa,wat is een online assessment, an online assessment,29,ppa assessment,0.457
